Start to init hits and costs
Finished to init hits and costs
Ref 1 RI 5069964 DIST 1.2232e-05
Ref 1 RI 5074056 DIST 1.2232e-05
Ref 1 RI 5078148 DIST 1.2232e-05
Ref 1 RI 5082240 DIST 1.21109e-05
Ref 1 RI 5086332 DIST 1.21109e-05
Ref 1 RI 5090424 DIST 1.21109e-05
Ref 1 RI 5094516 DIST 1.21109e-05
Ref 1 RI 5098608 DIST 1.21109e-05
Ref 1 RI 5102700 DIST 1.21109e-05
Ref 1 RI 5106792 DIST 1.21109e-05
Ref 1 RI 5110884 DIST 1.21109e-05
Ref 1 RI 5114976 DIST 1.19898e-05
Ref 1 RI 5119068 DIST 1.19898e-05
Ref 1 RI 5123160 DIST 1.19898e-05
Ref 1 RI 5127252 DIST 1.19898e-05
Ref 1 RI 5131344 DIST 1.19898e-05
Ref 1 RI 5135436 DIST 1.19898e-05
Ref 1 RI 5139528 DIST 1.19898e-05
Ref 1 RI 5143620 DIST 1.19898e-05
Ref 1 RI 5147712 DIST 1.18687e-05
Ref 1 RI 5151804 DIST 1.18687e-05
Ref 1 RI 5155896 DIST 1.18687e-05
Ref 1 RI 5159988 DIST 1.18687e-05
Ref 1 RI 5164080 DIST 1.18687e-05
Ref 1 RI 5168172 DIST 1.18687e-05
Ref 1 RI 5172264 DIST 1.18687e-05
Ref 1 RI 5176356 DIST 1.18687e-05
Ref 1 RI 5180448 DIST 1.17476e-05
Ref 1 RI 5184540 DIST 1.17476e-05
Ref 1 RI 5188632 DIST 1.17476e-05
Ref 1 RI 5192724 DIST 1.17476e-05
Ref 1 RI 5196816 DIST 1.17476e-05
Ref 1 RI 5200908 DIST 1.17476e-05
Ref 1 RI 5205000 DIST 1.17476e-05
Ref 1 RI 5209092 DIST 1.17476e-05
Ref 1 RI 5213184 DIST 1.16265e-05
Ref 1 RI 5217276 DIST 1.16265e-05
Ref 1 RI 5221368 DIST 1.16265e-05
Ref 1 RI 5225460 DIST 1.16265e-05
Ref 1 RI 5229552 DIST 1.16265e-05
Ref 1 RI 5233644 DIST 1.16265e-05
Ref 1 RI 5237736 DIST 1.16265e-05
Ref 1 RI 5241828 DIST 1.16265e-05
Ref 1 RI 5245920 DIST 1.15054e-05
Ref 1 RI 5250012 DIST 1.15054e-05
Ref 1 RI 5254104 DIST 1.15054e-05
Ref 1 RI 5258196 DIST 1.15054e-05
Ref 1 RI 5262288 DIST 1.15054e-05
Ref 1 RI 5266380 DIST 1.15054e-05
Ref 1 RI 5270472 DIST 1.15054e-05
Ref 1 RI 5274564 DIST 1.15054e-05
Ref 1 RI 5278656 DIST 1.13842e-05
Ref 1 RI 5282748 DIST 1.13842e-05
Ref 1 RI 5286840 DIST 1.13842e-05
Ref 1 RI 5290932 DIST 1.13842e-05
Ref 1 RI 5295024 DIST 1.13842e-05
Ref 1 RI 5299116 DIST 1.13842e-05
Ref 1 RI 5303208 DIST 1.13842e-05
Ref 1 RI 5307300 DIST 1.13842e-05
Ref 1 RI 5311392 DIST 1.12631e-05
Ref 1 RI 5315484 DIST 1.12631e-05
Ref 1 RI 5319576 DIST 1.12631e-05
Ref 1 RI 5323668 DIST 1.12631e-05
Ref 1 RI 5327760 DIST 1.12631e-05
Ref 1 RI 5331852 DIST 1.12631e-05
Ref 1 RI 5335944 DIST 1.12631e-05
Ref 1 RI 5340036 DIST 1.12631e-05
Ref 1 RI 5344128 DIST 1.1142e-05
Ref 1 RI 5348220 DIST 1.1142e-05
Ref 1 RI 5352312 DIST 1.1142e-05
Ref 1 RI 5356404 DIST 1.1142e-05
Ref 1 RI 5360496 DIST 1.1142e-05
Ref 1 RI 5364588 DIST 1.1142e-05
Ref 1 RI 5368680 DIST 1.1142e-05
Ref 1 RI 5372772 DIST 1.1142e-05
Ref 1 RI 5376864 DIST 1.10209e-05
Ref 1 RI 5380956 DIST 1.10209e-05
Ref 1 RI 5385048 DIST 1.10209e-05
Ref 1 RI 5389140 DIST 1.10209e-05
Ref 1 RI 5393232 DIST 1.10209e-05
Ref 1 RI 5397324 DIST 1.10209e-05
Ref 1 RI 5401416 DIST 1.10209e-05
Ref 1 RI 5405508 DIST 1.10209e-05
Ref 1 RI 5409600 DIST 1.08998e-05
Ref 1 RI 5413692 DIST 1.08998e-05
Ref 1 RI 5417784 DIST 1.08998e-05
Ref 1 RI 5421876 DIST 1.08998e-05
Ref 1 RI 5425968 DIST 1.08998e-05
Ref 1 RI 5430060 DIST 1.08998e-05
Ref 1 RI 5434152 DIST 1.08998e-05
Ref 1 RI 5438244 DIST 1.08998e-05
Ref 1 RI 5442336 DIST 1.07787e-05
Ref 1 RI 5446428 DIST 1.07787e-05
Ref 1 RI 5450520 DIST 1.07787e-05
Ref 1 RI 5454612 DIST 1.07787e-05
Ref 1 RI 5458704 DIST 1.07787e-05
Ref 1 RI 5462796 DIST 1.07787e-05
Ref 1 RI 5466888 DIST 1.07787e-05
Ref 1 RI 5470980 DIST 1.07787e-05
Ref 1 RI 5475072 DIST 1.06576e-05
Ref 1 RI 5479164 DIST 1.06576e-05
Ref 1 RI 5483256 DIST 1.06576e-05
Ref 1 RI 5487348 DIST 1.06576e-05
Ref 1 RI 5491440 DIST 1.06576e-05
Ref 1 RI 5495532 DIST 1.06576e-05
Ref 1 RI 5499624 DIST 1.06576e-05
Ref 1 RI 5503716 DIST 1.06576e-05
Ref 1 RI 5507808 DIST 1.05365e-05
Ref 1 RI 5511900 DIST 1.05365e-05
Ref 1 RI 5515992 DIST 1.05365e-05
Ref 1 RI 5520084 DIST 1.05365e-05
Ref 1 RI 5524176 DIST 1.05365e-05
Ref 1 RI 5528268 DIST 1.05365e-05
Ref 1 RI 5532360 DIST 1.05365e-05
Ref 1 RI 5536452 DIST 1.05365e-05
Ref 1 RI 5540544 DIST 1.04154e-05
Ref 1 RI 5544636 DIST 1.04154e-05
Ref 1 RI 5548728 DIST 1.04154e-05
Ref 1 RI 5552820 DIST 1.04154e-05
Ref 1 RI 5556912 DIST 1.04154e-05
Ref 1 RI 5561004 DIST 1.04154e-05
Ref 1 RI 5565096 DIST 1.04154e-05
Ref 1 RI 5569188 DIST 1.04154e-05
Ref 1 RI 5573280 DIST 1.02943e-05
Ref 1 RI 5577372 DIST 1.02943e-05
Ref 1 RI 5581464 DIST 1.02943e-05
Ref 1 RI 5585556 DIST 1.02943e-05
Ref 1 RI 5589648 DIST 1.02943e-05
Ref 1 RI 5593740 DIST 1.02943e-05
Ref 1 RI 5597832 DIST 1.02943e-05
Ref 1 RI 5601924 DIST 1.02943e-05
Ref 1 RI 5606016 DIST 1.01732e-05
Ref 1 RI 5610108 DIST 1.01732e-05
Ref 1 RI 5614200 DIST 1.01732e-05
Ref 1 RI 5618292 DIST 1.01732e-05
Ref 1 RI 5622384 DIST 1.01732e-05
Ref 1 RI 5626476 DIST 1.01732e-05
Ref 1 RI 5630568 DIST 1.01732e-05
Ref 1 RI 5634660 DIST 1.01732e-05
Ref 1 RI 5638752 DIST 1.0052e-05
Ref 1 RI 5642844 DIST 1.0052e-05
Ref 1 RI 5646936 DIST 1.0052e-05
Ref 1 RI 5651028 DIST 1.0052e-05
Ref 1 RI 5655120 DIST 1.0052e-05
Ref 1 RI 5659212 DIST 1.0052e-05
Ref 1 RI 5663304 DIST 1.0052e-05
Ref 1 RI 5667396 DIST 1.0052e-05
Ref 1 RI 5671488 DIST 9.93094e-06
Ref 1 RI 5675580 DIST 9.93094e-06
Ref 1 RI 5679672 DIST 9.93094e-06
Ref 1 RI 5683764 DIST 9.93094e-06
Ref 1 RI 5687856 DIST 9.93094e-06
Ref 1 RI 5691948 DIST 9.93094e-06
Ref 1 RI 5696040 DIST 9.93094e-06
Ref 1 RI 5700132 DIST 9.93094e-06
Ref 1 RI 5704224 DIST 9.80983e-06
Ref 1 RI 5708316 DIST 9.80983e-06
Ref 1 RI 5712408 DIST 9.80983e-06
Ref 1 RI 5716500 DIST 9.80983e-06
Ref 1 RI 5720592 DIST 9.80983e-06
Ref 1 RI 5724684 DIST 9.80983e-06
Ref 1 RI 5728776 DIST 9.80983e-06
Ref 1 RI 5732868 DIST 9.80983e-06
Ref 1 RI 5736960 DIST 9.68872e-06
Ref 1 RI 5741052 DIST 9.68872e-06
Ref 1 RI 5745144 DIST 9.68872e-06
Ref 1 RI 5749236 DIST 9.68872e-06
Ref 1 RI 5753328 DIST 9.68872e-06
Ref 1 RI 5757420 DIST 9.68872e-06
Ref 1 RI 5761512 DIST 9.68872e-06
Ref 1 RI 5765604 DIST 9.68872e-06
Ref 1 RI 5769696 DIST 9.56761e-06
Ref 1 RI 5773788 DIST 9.56761e-06
Ref 1 RI 5777880 DIST 9.56761e-06
Ref 1 RI 5781972 DIST 9.56761e-06
Ref 1 RI 5786064 DIST 9.56761e-06
Ref 1 RI 5790156 DIST 9.56761e-06
Ref 1 RI 5794248 DIST 9.56761e-06
Ref 1 RI 5798340 DIST 9.56761e-06
Ref 1 RI 5802432 DIST 9.4465e-06
Ref 1 RI 5806524 DIST 9.4465e-06
Ref 1 RI 5810616 DIST 9.4465e-06
Ref 1 RI 5814708 DIST 9.4465e-06
Ref 1 RI 5818800 DIST 9.4465e-06
Ref 1 RI 5822892 DIST 9.4465e-06
Ref 1 RI 5826984 DIST 9.4465e-06
Ref 1 RI 5831076 DIST 9.4465e-06
Ref 1 RI 5835168 DIST 9.32539e-06
Ref 1 RI 5839260 DIST 9.32539e-06
Ref 1 RI 5843352 DIST 9.32539e-06
Ref 1 RI 5847444 DIST 9.32539e-06
Ref 1 RI 5851536 DIST 9.32539e-06
Ref 1 RI 5855628 DIST 9.32539e-06
Ref 1 RI 5859720 DIST 9.32539e-06
Ref 1 RI 5863812 DIST 9.32539e-06
Ref 1 RI 5867904 DIST 9.20428e-06
Ref 1 RI 5871996 DIST 9.20428e-06
Ref 1 RI 5876088 DIST 9.20428e-06
Ref 1 RI 5880180 DIST 9.20428e-06
Ref 1 RI 5884272 DIST 9.20428e-06
Ref 1 RI 5888364 DIST 9.20428e-06
Ref 1 RI 5892456 DIST 9.20428e-06
Ref 1 RI 5896548 DIST 9.20428e-06
Ref 1 RI 5900640 DIST 9.08318e-06
Ref 1 RI 5904732 DIST 9.08318e-06
Ref 1 RI 5908824 DIST 9.08318e-06
Ref 1 RI 5912916 DIST 9.08318e-06
Ref 1 RI 5917008 DIST 9.08318e-06
Ref 1 RI 5921100 DIST 9.08318e-06
Ref 1 RI 5925192 DIST 9.08318e-06
Ref 1 RI 5929284 DIST 9.08318e-06
Ref 1 RI 5933376 DIST 8.96207e-06
Ref 1 RI 5937468 DIST 8.96207e-06
Ref 1 RI 5941560 DIST 8.96207e-06
Ref 1 RI 5945652 DIST 8.96207e-06
Ref 1 RI 5949744 DIST 8.96207e-06
Ref 1 RI 5953836 DIST 8.96207e-06
Ref 1 RI 5957928 DIST 8.96207e-06
Ref 1 RI 5962020 DIST 8.96207e-06
Ref 1 RI 5966112 DIST 8.84096e-06
Ref 1 RI 5970204 DIST 8.84096e-06
Ref 1 RI 5974296 DIST 8.84096e-06
Ref 1 RI 5978388 DIST 8.84096e-06
Ref 1 RI 5982480 DIST 8.84096e-06
Ref 1 RI 5986572 DIST 8.84096e-06
Ref 1 RI 5990664 DIST 8.84096e-06
Ref 1 RI 5994756 DIST 8.84096e-06
Ref 1 RI 5998848 DIST 8.71985e-06
Ref 1 RI 6002940 DIST 8.71985e-06
Ref 1 RI 6007032 DIST 8.71985e-06
Ref 1 RI 6011124 DIST 8.71985e-06
Ref 1 RI 6015216 DIST 8.71985e-06
Ref 1 RI 6019308 DIST 8.71985e-06
Ref 1 RI 6023400 DIST 8.71985e-06
Ref 1 RI 6027492 DIST 8.71985e-06
Ref 1 RI 6031584 DIST 8.59874e-06
Ref 1 RI 6035676 DIST 8.59874e-06
Ref 1 RI 6039768 DIST 8.59874e-06
Ref 1 RI 6043860 DIST 8.59874e-06
Ref 1 RI 6047952 DIST 8.59874e-06
Ref 1 RI 6052044 DIST 8.59874e-06
Ref 1 RI 6056136 DIST 8.59874e-06
Ref 1 RI 6060228 DIST 8.59874e-06
Ref 1 RI 6064320 DIST 8.47763e-06
Ref 1 RI 6068412 DIST 8.47763e-06
Ref 1 RI 6072504 DIST 8.47763e-06
Ref 1 RI 6076596 DIST 8.47763e-06
Ref 1 RI 6080688 DIST 8.47763e-06
Ref 1 RI 6084780 DIST 8.47763e-06
Ref 1 RI 6088872 DIST 8.47763e-06
Ref 1 RI 6092964 DIST 8.47763e-06
Ref 1 RI 6097056 DIST 8.35652e-06
Ref 1 RI 6101148 DIST 8.35652e-06
Ref 1 RI 6105240 DIST 8.35652e-06
Ref 1 RI 6109332 DIST 8.35652e-06
Ref 1 RI 6113424 DIST 8.35652e-06
Ref 1 RI 6117516 DIST 8.35652e-06
Ref 1 RI 6121608 DIST 8.35652e-06
Ref 1 RI 6125700 DIST 8.35652e-06
Ref 1 RI 6129792 DIST 8.23541e-06
Ref 1 RI 6133884 DIST 8.23541e-06
Ref 1 RI 6137976 DIST 8.23541e-06
Ref 1 RI 6142068 DIST 8.23541e-06
Ref 1 RI 6146160 DIST 8.23541e-06
Ref 1 RI 6150252 DIST 8.23541e-06
Ref 1 RI 6154344 DIST 8.23541e-06
Ref 1 RI 6158436 DIST 8.23541e-06
Ref 1 RI 6162528 DIST 8.1143e-06
Ref 1 RI 6166620 DIST 8.1143e-06
Ref 1 RI 6170712 DIST 8.1143e-06
Ref 1 RI 6174804 DIST 8.1143e-06
Ref 1 RI 6178896 DIST 8.1143e-06
Ref 1 RI 6182988 DIST 8.1143e-06
Ref 1 RI 6187080 DIST 8.1143e-06
Ref 1 RI 6191172 DIST 8.1143e-06
Ref 1 RI 6195264 DIST 7.99319e-06
Ref 1 RI 6199356 DIST 7.99319e-06
Ref 1 RI 6203448 DIST 7.99319e-06
Ref 1 RI 6207540 DIST 7.99319e-06
Ref 1 RI 6211632 DIST 7.99319e-06
Ref 1 RI 6215724 DIST 7.99319e-06
Ref 1 RI 6219816 DIST 7.99319e-06
Ref 1 RI 6223908 DIST 7.99319e-06
Ref 1 RI 6228000 DIST 7.87209e-06
Ref 1 RI 6232092 DIST 7.87209e-06
Ref 1 RI 6236184 DIST 7.87209e-06
Ref 1 RI 6240276 DIST 7.87209e-06
Ref 1 RI 6244368 DIST 7.87209e-06
Ref 1 RI 6248460 DIST 7.87209e-06
Ref 1 RI 6252552 DIST 7.87209e-06
Ref 1 RI 6256644 DIST 7.87209e-06
Ref 1 RI 6260736 DIST 7.75098e-06
Ref 1 RI 6264828 DIST 7.75098e-06
Ref 1 RI 6268920 DIST 7.75098e-06
Ref 1 RI 6273012 DIST 7.75098e-06
Ref 1 RI 6277104 DIST 7.75098e-06
Ref 1 RI 6281196 DIST 7.75098e-06
Ref 1 RI 6285288 DIST 7.75098e-06
Ref 1 RI 6289380 DIST 7.75098e-06
Ref 1 RI 6293472 DIST 7.62987e-06
Ref 1 RI 6297564 DIST 7.62987e-06
Ref 1 RI 6301656 DIST 7.62987e-06
Ref 1 RI 6305748 DIST 7.62987e-06
Ref 1 RI 6309840 DIST 7.62987e-06
Ref 1 RI 6313932 DIST 7.62987e-06
Ref 1 RI 6318024 DIST 7.62987e-06
Ref 1 RI 6322116 DIST 7.62987e-06
Ref 1 RI 6326208 DIST 7.50876e-06
Ref 1 RI 6330300 DIST 7.50876e-06
Ref 1 RI 6334392 DIST 7.50876e-06
Ref 1 RI 6338484 DIST 7.50876e-06
Ref 1 RI 6342576 DIST 7.50876e-06
Ref 1 RI 6346668 DIST 7.50876e-06
Ref 1 RI 6350760 DIST 7.50876e-06
Ref 1 RI 6354852 DIST 7.50876e-06
Ref 1 RI 6358944 DIST 7.38765e-06
Ref 1 RI 6363036 DIST 7.38765e-06
Ref 1 RI 6367128 DIST 7.38765e-06
Ref 1 RI 6371220 DIST 7.38765e-06
Ref 1 RI 6375312 DIST 7.38765e-06
Ref 1 RI 6379404 DIST 7.38765e-06
Ref 1 RI 6383496 DIST 7.38765e-06
Ref 1 RI 6387588 DIST 7.38765e-06
Ref 1 RI 6391680 DIST 7.26654e-06
Ref 1 RI 6395772 DIST 7.26654e-06
Ref 1 RI 6399864 DIST 7.26654e-06
Ref 1 RI 6403956 DIST 7.26654e-06
Ref 1 RI 6408048 DIST 7.26654e-06
Ref 1 RI 6412140 DIST 7.26654e-06
Ref 1 RI 6416232 DIST 7.26654e-06
Ref 1 RI 6420324 DIST 7.26654e-06
Ref 1 RI 6424416 DIST 7.14543e-06
Ref 1 RI 6428508 DIST 7.14543e-06
Ref 1 RI 6432600 DIST 7.14543e-06
Ref 1 RI 6436692 DIST 7.14543e-06
Ref 1 RI 6440784 DIST 7.14543e-06
Ref 1 RI 6444876 DIST 7.14543e-06
Ref 1 RI 6448968 DIST 7.14543e-06
Ref 1 RI 6453060 DIST 7.14543e-06
Ref 1 RI 6457152 DIST 7.02432e-06
Ref 1 RI 6461244 DIST 7.02432e-06
Ref 1 RI 6465336 DIST 7.02432e-06
Ref 1 RI 6469428 DIST 7.02432e-06
Ref 1 RI 6473520 DIST 7.02432e-06
Ref 1 RI 6477612 DIST 7.02432e-06
Ref 1 RI 6481704 DIST 7.02432e-06
Ref 1 RI 6485796 DIST 7.02432e-06
Ref 1 RI 6489888 DIST 6.90321e-06
Ref 1 RI 6493980 DIST 6.90321e-06
Ref 1 RI 6498072 DIST 6.90321e-06
Ref 1 RI 6502164 DIST 6.90321e-06
Ref 1 RI 6506256 DIST 6.90321e-06
Ref 1 RI 6510348 DIST 6.90321e-06
Ref 1 RI 6514440 DIST 6.90321e-06
Ref 1 RI 6518532 DIST 6.90321e-06
Ref 1 RI 6522624 DIST 6.7821e-06
Ref 1 RI 6526716 DIST 6.7821e-06
Ref 1 RI 6530808 DIST 6.7821e-06
Ref 1 RI 6534900 DIST 6.7821e-06
Ref 1 RI 6538992 DIST 6.7821e-06
Ref 1 RI 6543084 DIST 6.7821e-06
Ref 1 RI 6547176 DIST 6.7821e-06
Ref 1 RI 6551268 DIST 6.7821e-06
Ref 1 RI 6555360 DIST 6.661e-06
Ref 1 RI 6559452 DIST 6.661e-06
Ref 1 RI 6563544 DIST 6.661e-06
Ref 1 RI 6567636 DIST 6.661e-06
Ref 1 RI 6571728 DIST 6.661e-06
Ref 1 RI 6575820 DIST 6.661e-06
Ref 1 RI 6579912 DIST 6.661e-06
Ref 1 RI 6584004 DIST 6.661e-06
Ref 1 RI 6588096 DIST 6.53989e-06
Ref 1 RI 6592188 DIST 6.53989e-06
Ref 1 RI 6596280 DIST 6.53989e-06
Ref 1 RI 6600372 DIST 6.53989e-06
Ref 1 RI 6604464 DIST 6.53989e-06
Ref 1 RI 6608556 DIST 6.53989e-06
Ref 1 RI 6612648 DIST 6.53989e-06
Ref 1 RI 6616740 DIST 6.53989e-06
Ref 1 RI 6620832 DIST 6.41878e-06
Ref 1 RI 6624924 DIST 6.41878e-06
Ref 1 RI 6629016 DIST 6.41878e-06
Ref 1 RI 6633108 DIST 6.41878e-06
Ref 1 RI 6637200 DIST 6.41878e-06
Ref 1 RI 6641292 DIST 6.41878e-06
Ref 1 RI 6645384 DIST 6.41878e-06
Ref 1 RI 6649476 DIST 6.41878e-06
Ref 1 RI 6653568 DIST 6.29767e-06
Ref 1 RI 6657660 DIST 6.29767e-06
Ref 1 RI 6661752 DIST 6.29767e-06
Ref 1 RI 6665844 DIST 6.29767e-06
Ref 1 RI 6669936 DIST 6.29767e-06
Ref 1 RI 6674028 DIST 6.29767e-06
Ref 1 RI 6678120 DIST 6.29767e-06
Ref 1 RI 6682212 DIST 6.29767e-06
Ref 1 RI 6686304 DIST 6.17656e-06
Ref 1 RI 6690396 DIST 6.17656e-06
Ref 1 RI 6694488 DIST 6.17656e-06
Ref 1 RI 6698580 DIST 6.17656e-06
Ref 1 RI 6702672 DIST 6.17656e-06
Ref 1 RI 6706764 DIST 6.17656e-06
Ref 1 RI 6710856 DIST 6.17656e-06
Ref 1 RI 6714948 DIST 6.17656e-06
Ref 1 RI 6719040 DIST 6.05545e-06
Ref 1 RI 6723132 DIST 6.05545e-06
Ref 1 RI 6727224 DIST 6.05545e-06
Ref 1 RI 6731316 DIST 6.05545e-06
Ref 1 RI 6735408 DIST 6.05545e-06
Ref 1 RI 6739500 DIST 6.05545e-06
Ref 1 RI 6743592 DIST 6.05545e-06
Ref 1 RI 6747684 DIST 6.05545e-06
Ref 1 RI 6751776 DIST 5.93434e-06
Ref 1 RI 6755868 DIST 5.93434e-06
Ref 1 RI 6759960 DIST 5.93434e-06
Ref 1 RI 6764052 DIST 5.93434e-06
Ref 1 RI 6768144 DIST 5.93434e-06
Ref 1 RI 6772236 DIST 5.93434e-06
Ref 1 RI 6776328 DIST 5.93434e-06
Ref 1 RI 6780420 DIST 5.93434e-06
Ref 1 RI 6784512 DIST 5.81323e-06
Ref 1 RI 6788604 DIST 5.81323e-06
Ref 1 RI 6792696 DIST 5.81323e-06
Ref 1 RI 6796788 DIST 5.81323e-06
Ref 1 RI 6800880 DIST 5.81323e-06
Ref 1 RI 6804972 DIST 5.81323e-06
Ref 1 RI 6809064 DIST 5.81323e-06
Ref 1 RI 6813156 DIST 5.81323e-06
Ref 1 RI 6817248 DIST 5.69212e-06
Ref 1 RI 6821340 DIST 5.69212e-06
Ref 1 RI 6825432 DIST 5.69212e-06
Ref 1 RI 6829524 DIST 5.69212e-06
Ref 1 RI 6833616 DIST 5.69212e-06
Ref 1 RI 6837708 DIST 5.69212e-06
Ref 1 RI 6841800 DIST 5.69212e-06
Ref 1 RI 6845892 DIST 5.69212e-06
Ref 1 RI 6849984 DIST 5.57101e-06
Ref 1 RI 6854076 DIST 5.57101e-06
Ref 1 RI 6858168 DIST 5.57101e-06
Ref 1 RI 6862260 DIST 5.57101e-06
Ref 1 RI 6866352 DIST 5.57101e-06
Ref 1 RI 6870444 DIST 5.57101e-06
Ref 1 RI 6874536 DIST 5.57101e-06
Ref 1 RI 6878628 DIST 5.57101e-06
Ref 1 RI 6882720 DIST 5.44991e-06
Ref 1 RI 6886812 DIST 5.44991e-06
Ref 1 RI 6890904 DIST 5.44991e-06
Ref 1 RI 6894996 DIST 5.44991e-06
Ref 1 RI 6899088 DIST 5.44991e-06
Ref 1 RI 6903180 DIST 5.44991e-06
Ref 1 RI 6907272 DIST 5.44991e-06
Ref 1 RI 6911364 DIST 5.44991e-06
Ref 1 RI 6915456 DIST 5.3288e-06
Ref 1 RI 6919548 DIST 5.3288e-06
Ref 1 RI 6923640 DIST 5.3288e-06
Ref 1 RI 6927732 DIST 5.3288e-06
Ref 1 RI 6931824 DIST 5.3288e-06
Ref 1 RI 6935916 DIST 5.3288e-06
Ref 1 RI 6940008 DIST 5.3288e-06
Ref 1 RI 6944100 DIST 5.3288e-06
Ref 1 RI 6948192 DIST 5.20769e-06
Ref 1 RI 6952284 DIST 5.20769e-06
Ref 1 RI 6956376 DIST 5.20769e-06
Ref 1 RI 6960468 DIST 5.20769e-06
Ref 1 RI 6964560 DIST 5.20769e-06
Ref 1 RI 6968652 DIST 5.20769e-06
Ref 1 RI 6972744 DIST 5.20769e-06
Ref 1 RI 6976836 DIST 5.20769e-06
Ref 1 RI 6980928 DIST 5.08658e-06
Ref 1 RI 6985020 DIST 5.08658e-06
Ref 1 RI 6989112 DIST 5.08658e-06
Ref 1 RI 6993204 DIST 5.08658e-06
Ref 1 RI 6997296 DIST 5.08658e-06
Ref 1 RI 7001388 DIST 5.08658e-06
Ref 1 RI 7005480 DIST 5.08658e-06
Ref 1 RI 7009572 DIST 5.08658e-06
Ref 1 RI 7013664 DIST 4.96547e-06
Ref 1 RI 7017756 DIST 4.96547e-06
Ref 1 RI 7021848 DIST 4.96547e-06
Ref 1 RI 7025940 DIST 4.96547e-06
Ref 1 RI 7030032 DIST 4.96547e-06
Ref 1 RI 7034124 DIST 4.96547e-06
Ref 1 RI 7038216 DIST 4.96547e-06
Ref 1 RI 7042308 DIST 4.96547e-06
Ref 1 RI 7046400 DIST 4.84436e-06
Ref 1 RI 7050492 DIST 4.84436e-06
Ref 1 RI 7054584 DIST 4.84436e-06
Ref 1 RI 7058676 DIST 4.84436e-06
Ref 1 RI 7062768 DIST 4.84436e-06
Ref 1 RI 7066860 DIST 4.84436e-06
Ref 1 RI 7070952 DIST 4.84436e-06
Ref 1 RI 7075044 DIST 4.84436e-06
Ref 1 RI 7079136 DIST 4.72325e-06
Ref 1 RI 7083228 DIST 4.72325e-06
Ref 1 RI 7087320 DIST 4.72325e-06
Ref 1 RI 7091412 DIST 4.72325e-06
Ref 1 RI 7095504 DIST 4.72325e-06
Ref 1 RI 7099596 DIST 4.72325e-06
Ref 1 RI 7103688 DIST 4.72325e-06
Ref 1 RI 7107780 DIST 4.72325e-06
Ref 1 RI 7111872 DIST 4.60214e-06
Ref 1 RI 7115964 DIST 4.60214e-06
Ref 1 RI 7120056 DIST 4.60214e-06
Ref 1 RI 7124148 DIST 4.60214e-06
Ref 1 RI 7128240 DIST 4.60214e-06
Ref 1 RI 7132332 DIST 4.60214e-06
Ref 1 RI 7136424 DIST 4.60214e-06
Ref 1 RI 7140516 DIST 4.60214e-06
Ref 1 RI 7144608 DIST 4.48103e-06
Ref 1 RI 7148700 DIST 4.48103e-06
Ref 1 RI 7152792 DIST 4.48103e-06
Ref 1 RI 7156884 DIST 4.48103e-06
Ref 1 RI 7160976 DIST 4.48103e-06
Ref 1 RI 7165068 DIST 4.48103e-06
Ref 1 RI 7169160 DIST 4.48103e-06
Ref 1 RI 7173252 DIST 4.48103e-06
Ref 1 RI 7177344 DIST 4.35992e-06
Ref 1 RI 7181436 DIST 4.35992e-06
Ref 1 RI 7185528 DIST 4.35992e-06
Ref 1 RI 7189620 DIST 4.35992e-06
Ref 1 RI 7193712 DIST 4.35992e-06
Ref 1 RI 7197804 DIST 4.35992e-06
Ref 1 RI 7201896 DIST 4.35992e-06
Ref 1 RI 7205988 DIST 4.35992e-06
Ref 1 RI 7210080 DIST 4.23882e-06
Ref 1 RI 7214172 DIST 4.23882e-06
Ref 1 RI 7218264 DIST 4.23882e-06
Ref 1 RI 7222356 DIST 4.23882e-06
Ref 1 RI 7226448 DIST 4.23882e-06
Ref 1 RI 7230540 DIST 4.23882e-06
Ref 1 RI 7234632 DIST 4.23882e-06
Ref 1 RI 7238724 DIST 4.23882e-06
Ref 1 RI 7242816 DIST 4.11771e-06
Ref 1 RI 7246908 DIST 4.11771e-06
Ref 1 RI 7251000 DIST 4.11771e-06
Ref 1 RI 7255092 DIST 4.11771e-06
Ref 1 RI 7259184 DIST 4.11771e-06
Ref 1 RI 7263276 DIST 4.11771e-06
Ref 1 RI 7267368 DIST 4.11771e-06
Ref 1 RI 7271460 DIST 4.11771e-06
Ref 1 RI 7275552 DIST 3.9966e-06
Ref 1 RI 7279644 DIST 3.9966e-06
Ref 1 RI 7283736 DIST 3.9966e-06
Ref 1 RI 7287828 DIST 3.9966e-06
Ref 1 RI 7291920 DIST 3.9966e-06
Ref 1 RI 7296012 DIST 3.9966e-06
Ref 1 RI 7300104 DIST 3.9966e-06
Ref 1 RI 7304196 DIST 3.9966e-06
Ref 1 RI 7308288 DIST 3.87549e-06
Ref 1 RI 7312380 DIST 3.87549e-06
Ref 1 RI 7316472 DIST 3.87549e-06
Ref 1 RI 7320564 DIST 3.87549e-06
Ref 1 RI 7324656 DIST 3.87549e-06
Ref 1 RI 7328748 DIST 3.87549e-06
Ref 1 RI 7332840 DIST 3.87549e-06
Ref 1 RI 7336932 DIST 3.87549e-06
Ref 1 RI 7341024 DIST 3.75438e-06
Ref 1 RI 7345116 DIST 3.75438e-06
Ref 1 RI 7349208 DIST 3.75438e-06
Ref 1 RI 7353300 DIST 3.75438e-06
